Model Combination,R² Score,MAE,MSE,RMSE
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9808444844627364,6.050670409228073,77.30766634921476,8.792477827621447
"('Lasso_Regression', 'Ridge_Regression', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9808444625564839,6.0503375861387445,77.30775475828165,8.79248285515995
"('Linear_Regression', 'Lasso_Regression', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9808433717801809,6.052616047552217,77.31215690398928,8.792733187353592
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'Support_Vector_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9808415094662057,6.0511527891800085,77.31967281485827,8.793160570287471
"('Lasso_Regression', 'Ridge_Regression', 'Support_Vector_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9808415008739291,6.050949035871561,77.31970749149514,8.793162542083204
"('Linear_Regression', 'Lasso_Regression', 'Support_Vector_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9808402467457278,6.05304473306032,77.32476889140126,8.793450340531939
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.980837721880643,6.050638629295397,77.3349587203918,8.794029720235871
"('Lasso_Regression', 'Ridge_Regression', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9808377049052155,6.050370502602559,77.3350272296776,8.79403361545074
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9808368370986906,6.05081931126407,77.33852951585484,8.794232741737897
"('Lasso_Regression', 'Ridge_Regression', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9808368269712594,6.050617254307409,77.33857038805529,8.79423506554466
"('Linear_Regression', 'Lasso_Regression', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9808365360763216,6.052406490710358,77.33974437936625,8.794301813069998
"('Linear_Regression', 'Lasso_Regression', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9808355721217528,6.052664403700247,77.34363469899935,8.794522994398237
"('Lasso_Regression', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9808142764944934,6.040820027688695,77.4295794099974,8.7994079011032
"('Lasso_Regression', 'Support_Vector_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9808105659803068,6.041412757858404,77.44455427152795,8.800258761623317
"('Lasso_Regression', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9808066445140478,6.0404812587521475,77.46038049163495,8.801157906300451
"('Lasso_Regression', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9808054336282677,6.040899139671176,77.46526737414639,8.80143552917059
"('Linear_Regression', 'Ridge_Regression', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9808039230382446,6.040863116547982,77.47136380048717,8.80178185372071
"('Ridge_Regression', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9808034155092274,6.039026789981441,77.47341208176898,8.801898209009746
"('Linear_Regression', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9808031121059096,6.038553391065675,77.47463655429313,8.80196776603352
"('Linear_Regression', 'Ridge_Regression', 'Support_Vector_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9807995131525818,6.041292674991446,77.489161179461,8.802792805664632
"('Ridge_Regression', 'Support_Vector_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.980799083163409,6.039503592546491,77.4908965261001,8.802891373071697
"('Linear_Regression', 'Support_Vector_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9807987864605076,6.038984451398072,77.49209395714097,8.802959386316681
"('Linear_Regression', 'Ridge_Regression', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9807971632004979,6.0404287665726155,77.49864509605356,8.8033314771201
"('Ridge_Regression', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9807966807016417,6.038721393631599,77.50059236082505,8.80344207459929
"('Linear_Regression', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9807964151915904,6.038311532503501,77.50166390402707,8.803502933720592
"('Linear_Regression', 'Ridge_Regression', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9807953793078853,6.0407969408613535,77.5058445146559,8.803740370697895
"('Ridge_Regression', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9807949440696772,6.039130108045189,77.50760104530698,8.803840130608176
"('Linear_Regression', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9807946756673671,6.038692030987931,77.50868426106221,8.803901649897176
"('Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9807786398544963,6.041706478130716,77.57340145797826,8.807576366854747
"('KNN_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9807756886628227,6.041719856796141,77.5853118521827,8.808252485719441
"('Support_Vector_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9807716986176098,6.0428578737353895,77.60141484264693,8.80916652372101
"('Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9807709712077974,6.042691377063049,77.6043505169686,8.809333148256377
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM')",0.9807378523112728,6.052916389403402,77.73801147730138,8.816916211312286
"('Linear_Regression', 'Lasso_Regression', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM')",0.9807377558483855,6.053264838422085,77.73840078139952,8.816938288396916
"('Lasso_Regression', 'Ridge_Regression', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM')",0.9807373069011687,6.051873513738607,77.740212638751,8.81704103646745
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM')",0.9807281197422839,6.0552995412406,77.77729009627912,8.819143387896531
"('Linear_Regression', 'Lasso_Regression', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM')",0.9807281031342058,6.055518684698442,77.7773571230193,8.819147187966607
"('Lasso_Regression', 'Ridge_Regression', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM')",0.9807273624914054,6.053582766026555,77.78034620292101,8.819316651698193
"('Lasso_Regression', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM')",0.9807149732825181,6.044140015354506,77.83034646655916,8.822150897970356
"('Lasso_Regression', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM')",0.9807072116998743,6.046692684756495,77.86167059564367,8.823926030721454
"('Linear_Regression', 'Ridge_Regression', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM')",0.9807038980386081,6.044497330110746,77.8750438415405,8.824683781390725
"('Ridge_Regression', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM')",0.9807023586800696,6.041331058627972,77.88125637161048,8.825035771690134
"('Linear_Regression', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM')",0.9807016698983232,6.040689130734129,77.88403615111274,8.82519326423579
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'Support_Vector_Regressor', 'Gradient_Boosting', 'LightGBM')",0.9806967989188209,6.05389430996009,77.90369440867426,8.826306951872581
"('Linear_Regression', 'Lasso_Regression', 'Support_Vector_Regressor', 'Gradient_Boosting', 'LightGBM')",0.9806966514400673,6.0544818362121955,77.90428960217093,8.826340668825951
"('Lasso_Regression', 'Ridge_Regression', 'Support_Vector_Regressor', 'Gradient_Boosting', 'LightGBM')",0.9806963444726149,6.052649064003046,77.9055284587995,8.826410848062734
"('Linear_Regression', 'Ridge_Regression', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM')",0.9806952735369043,6.047441050232936,77.90985053201284,8.826655682194295
"('Ridge_Regression', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM')",0.9806934306073409,6.043784461604825,77.91728821143803,8.827076991362318
"('Linear_Regression', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM')",0.9806925664044628,6.043038638937294,77.92077595404838,8.827274548468989
"('Lasso_Regression', 'Support_Vector_Regressor', 'Gradient_Boosting', 'LightGBM')",0.9806735509575359,6.045168257587957,77.99751833269318,8.831620368465414
"('Linear_Regression', 'Ridge_Regression', 'Support_Vector_Regressor', 'Gradient_Boosting', 'LightGBM')",0.9806596988971498,6.045121380032486,78.05342235994345,8.834784794206561
"('Ridge_Regression', 'Support_Vector_Regressor', 'Gradient_Boosting', 'LightGBM')",0.9806582669548688,6.042145745218763,78.0592013803972,8.835111848776856
"('Linear_Regression', 'Support_Vector_Regressor', 'Gradient_Boosting', 'LightGBM')",0.9806574586811663,6.041371144590237,78.06246340451702,8.83529645255421
"('Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM')",0.9806567082855601,6.041063739975993,78.06549184470938,8.835467833946847
"('KNN_Regressor', 'Gradient_Boosting', 'LightGBM')",0.98062748323163,6.04148668716286,78.18343806828474,8.842139903229576
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'Gradient_Boosting', 'LightGBM')",0.9805978578537151,6.063224786825663,78.30299991598635,8.848898231756671
"('Linear_Regression', 'Lasso_Regression', 'Gradient_Boosting', 'LightGBM')",0.9805977714273265,6.06254249848666,78.3033487148689,8.848917940339875
"('Lasso_Regression', 'Ridge_Regression', 'Gradient_Boosting', 'LightGBM')",0.9805965430669075,6.060403830521356,78.30830612137906,8.849198049618906
"('Support_Vector_Regressor', 'Gradient_Boosting', 'LightGBM')",0.9805911083393039,6.041470330077313,78.33023954872371,8.850437251838109
"('Lasso_Regression', 'Gradient_Boosting', 'LightGBM')",0.9805821678549107,6.056568085554975,78.36632147944043,8.852475443594319
"('Linear_Regression', 'Ridge_Regression', 'Gradient_Boosting', 'LightGBM')",0.9805615096279852,6.057734177201342,78.4496937756037,8.857183173876653
"('Ridge_Regression', 'Gradient_Boosting', 'LightGBM')",0.9805587395888536,6.0532335849204975,78.4608730759225,8.857814238056841
"('Linear_Regression', 'Gradient_Boosting', 'LightGBM')",0.9805567156805525,6.051871957109648,78.46904114779525,8.858275291940032
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.979316759391523,6.430681324907705,83.47324617132654,9.136369419595868
"('Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.979316066076443,6.432206772529163,83.4760442464174,9.136522546703281
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'KNN_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.9793148402763724,6.431189836780325,83.48099131989518,9.136793273347886
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.9793142963273757,6.4313545073102745,83.4831865846201,9.136913405774408
"('Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'KNN_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.9793141323463398,6.432463118389823,83.4838483778873,9.136949621065408
"('Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.9793135158073382,6.432841740135385,83.4863366007354,9.137085782717342
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'Gradient_Boosting', 'MLP_Regressor')",0.9793134294326206,6.431685229264146,83.48668519108465,9.137104858273469
"('Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'Gradient_Boosting', 'MLP_Regressor')",0.9793126558410701,6.432910460837689,83.489807245271,9.137275701502663
"('Linear_Regression', 'Lasso_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.97930867374312,6.4352550579683765,83.50587816223982,9.138155074315593
"('Linear_Regression', 'Lasso_Regression', 'Random_Forest', 'KNN_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.9793066538452975,6.435512346871459,83.5140300486568,9.138601099110126
"('Linear_Regression', 'Lasso_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.9793058404773816,6.435722349753244,83.5173126319598,9.138780697224318
"('Linear_Regression', 'Lasso_Regression', 'Random_Forest', 'Gradient_Boosting', 'MLP_Regressor')",0.979304974168666,6.435829562718094,83.52080887329107,9.138971981207245
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting')",0.9792896893130791,6.430848998229941,83.58249536320086,9.1423462723308
"('Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting')",0.9792894121277494,6.43185447548919,83.58361402539204,9.142407452383209
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'KNN_Regressor', 'Gradient_Boosting')",0.9792875016240249,6.430128565201851,83.5913244200409,9.14282912560663
"('Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'KNN_Regressor', 'Gradient_Boosting')",0.9792872862178124,6.431114458040565,83.59219375459772,9.142876667362287
"('Linear_Regression', 'Lasso_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting')",0.9792835955202951,6.43545262629629,83.60708864018302,9.143691193395751
"('Linear_Regression', 'Lasso_Regression', 'Random_Forest', 'KNN_Regressor', 'Gradient_Boosting')",0.979281807187138,6.435172292957955,83.61430597989742,9.144085847141715
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'Gradient_Boosting')",0.9792738019158977,6.4326223624920775,83.64661358534245,9.145852261289948
"('Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'Gradient_Boosting')",0.9792734845413168,6.433458834431701,83.64789444297115,9.145922284984229
"('Linear_Regression', 'Lasso_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'Gradient_Boosting')",0.9792674857874157,6.436395637601782,83.67210416283962,9.14724571457658
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'Gradient_Boosting')",0.9792430024467309,6.433562015257121,83.77091382051219,9.152645181613465
"('Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'Gradient_Boosting')",0.9792429162858082,6.434159667836269,83.77126154802973,9.15266417760587
"('Linear_Regression', 'Lasso_Regression', 'Random_Forest', 'Gradient_Boosting')",0.9792384272401532,6.437614845587027,83.78937840022552,9.153653827856148
"('Lasso_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.979229946042059,6.420443075488673,83.82360674721143,9.15552329182835
"('Lasso_Regression', 'Random_Forest', 'KNN_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.979227174258219,6.421114175712571,83.83479308881006,9.156134178178586
"('Lasso_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.9792261496541461,6.421302662369139,83.83892817719524,9.156359985124833
"('Lasso_Regression', 'Random_Forest', 'Gradient_Boosting', 'MLP_Regressor')",0.9792249415513242,6.421762778787436,83.84380382826767,9.156626225213502
"('Linear_Regression', 'Ridge_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.9792113730374489,6.422644344123601,83.89856352092599,9.159615904661395
"('Ridge_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.9792113697642645,6.422526690224006,83.89857673081556,9.159616625755445
"('Linear_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.979211313836846,6.422172603671162,83.8988024422141,9.159628946754017
"('Lasso_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting')",0.9792096485539086,6.421272639428358,83.90552317690063,9.159995806598419
"('Linear_Regression', 'Ridge_Regression', 'Random_Forest', 'KNN_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.9792094555377583,6.423383305697474,83.90630214983487,9.160038326875869
"('Ridge_Regression', 'Random_Forest', 'KNN_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.9792094531891005,6.423292611883805,83.9063116285279,9.160038844269597
"('Linear_Regression', 'Random_Forest', 'KNN_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.9792094048970589,6.422979047476503,83.90650652513773,9.160049482679542
"('Lasso_Regression', 'Random_Forest', 'KNN_Regressor', 'Gradient_Boosting')",0.979209058339314,6.421141536458232,83.90790515993092,9.160125826642936
"('Linear_Regression', 'Ridge_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.9792066318806627,6.423794223288566,83.9176978410762,9.160660338702456
"('Ridge_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.9792066318771407,6.4237978272545515,83.91769785529006,9.160660339478266
"('Linear_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.9792065945430051,6.423439844272446,83.9178485280765,9.160668563378794
"('Linear_Regression', 'Ridge_Regression', 'Random_Forest', 'Gradient_Boosting', 'MLP_Regressor')",0.9792061085935346,6.4242283390326165,83.91980971880778,9.160775606836344
"('Ridge_Regression', 'Random_Forest', 'Gradient_Boosting', 'MLP_Regressor')",0.979206108593533,6.424228414109242,83.91980971881468,9.16077560683672
"('Linear_Regression', 'Random_Forest', 'Gradient_Boosting', 'MLP_Regressor')",0.9792060729516624,6.423904831549444,83.91995356197194,9.160783457869307
"('Lasso_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'Gradient_Boosting')",0.9791930159902317,6.423738152957897,83.9726487356339,9.163659134627057
"('Linear_Regression', 'Ridge_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting')",0.9791893243670191,6.424177281306334,83.98754735713293,9.164472017368645
"('Ridge_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting')",0.9791892246450085,6.423481030797967,83.98794981437342,9.164493974812435
"('Linear_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting')",0.9791890413948935,6.423059122510754,83.9886893736255,9.164534323882775
"('Linear_Regression', 'Ridge_Regression', 'Random_Forest', 'KNN_Regressor', 'Gradient_Boosting')",0.9791879261929465,6.423901996719178,83.99319009613886,9.164779871668433
"('Ridge_Regression', 'Random_Forest', 'KNN_Regressor', 'Gradient_Boosting')",0.9791877940491841,6.4229892098544505,83.99372340080885,9.16480896695664
"('Linear_Regression', 'Random_Forest', 'KNN_Regressor', 'Gradient_Boosting')",0.9791875731866373,6.422485191339551,83.99461475599286,9.16485759605641
"('Random_Forest', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.9791872472878538,6.432351773377772,83.99593001552574,9.164929351365767
"('Random_Forest', 'KNN_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.9791869985990937,6.43256936386488,83.99693367150434,9.164984106451268
"('Random_Forest', 'Support_Vector_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.979179831436675,6.435185442295915,84.0258588445104,9.16656199698177
"('Random_Forest', 'Gradient_Boosting', 'MLP_Regressor')",0.9791795996686272,6.434961872182897,84.02679421202222,9.16661301746846
"('Lasso_Regression', 'Random_Forest', 'Gradient_Boosting')",0.9791709673164047,6.425676102778318,84.06163258555105,9.16851310658119
"('Linear_Regression', 'Ridge_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'Gradient_Boosting')",0.9791698313237177,6.427079970636999,84.06621721515603,9.168763123516499
"('Ridge_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'Gradient_Boosting')",0.9791697468782924,6.426575782813575,84.06655801928359,9.168781708563227
"('Linear_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'Gradient_Boosting')",0.9791695411528275,6.42621076791857,84.06738828436168,9.168826985190728
"('Random_Forest', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting')",0.9791558139031297,6.435620818596827,84.12278860169943,9.171847611125003
"('Random_Forest', 'KNN_Regressor', 'Gradient_Boosting')",0.9791456515340048,6.435780392108126,84.16380180440275,9.174083158790461
"('Linear_Regression', 'Ridge_Regression', 'Random_Forest', 'Gradient_Boosting')",0.9791392388719747,6.430041586557321,84.18968197117101,9.175493554636232
"('Ridge_Regression', 'Random_Forest', 'Gradient_Boosting')",0.9791389245734695,6.42867461236935,84.19095041439945,9.175562675629187
"('Linear_Regression', 'Random_Forest', 'Gradient_Boosting')",0.9791383671357746,6.427878422015133,84.19320011669754,9.175685266872309
"('Random_Forest', 'Support_Vector_Regressor', 'Gradient_Boosting')",0.9791240598005563,6.443044328330757,84.25094153823521,9.178831164055433
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'Support_Vector_Regressor', 'KNN_Regressor', 'LightGBM', 'MLP_Regressor')",0.9780882561882198,5.932846337572476,88.43122892909406,9.40378800957859
"('Linear_Regression', 'Lasso_Regression', 'Support_Vector_Regressor', 'KNN_Regressor', 'LightGBM', 'MLP_Regressor')",0.9780874970153036,5.931029520234458,88.43429279267878,9.403950913987098
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'Support_Vector_Regressor', 'LightGBM', 'MLP_Regressor')",0.9780861216511757,5.9333905529186515,88.43984347550449,9.404246034398744
"('Linear_Regression', 'Lasso_Regression', 'Support_Vector_Regressor', 'LightGBM', 'MLP_Regressor')",0.9780854589916199,5.9315125355474025,88.44251783129235,9.404388222063801
"('Lasso_Regression', 'Ridge_Regression', 'Support_Vector_Regressor', 'KNN_Regressor', 'LightGBM', 'MLP_Regressor')",0.9780836402962538,5.927704535376739,88.44985770655069,9.404778450689346
"('Lasso_Regression', 'Ridge_Regression', 'Support_Vector_Regressor', 'LightGBM', 'MLP_Regressor')",0.9780817017640948,5.9282659568440215,88.45768121811622,9.405194374286808
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'KNN_Regressor', 'LightGBM', 'MLP_Regressor')",0.9780747276174603,5.930651471131558,88.48582741966572,9.406690566807528
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'LightGBM', 'MLP_Regressor')",0.9780746396202952,5.930855333641026,88.48618255787487,9.406709443682997
"('Linear_Regression', 'Lasso_Regression', 'KNN_Regressor', 'LightGBM', 'MLP_Regressor')",0.97807404536816,5.928980971698955,88.48858083557703,9.406836919792807
"('Linear_Regression', 'Lasso_Regression', 'LightGBM', 'MLP_Regressor')",0.9780739747624895,5.929175899237193,88.48886578534066,9.406852065666849
"('Lasso_Regression', 'Ridge_Regression', 'KNN_Regressor', 'LightGBM', 'MLP_Regressor')",0.9780702065127663,5.92572916040197,88.50407365545786,9.40766037096673
"('Lasso_Regression', 'Ridge_Regression', 'LightGBM', 'MLP_Regressor')",0.9780701542683744,5.925897848117585,88.50428450292915,9.407671577118812
"('Lasso_Regression', 'Support_Vector_Regressor', 'KNN_Regressor', 'LightGBM', 'MLP_Regressor')",0.978052173294502,5.922541272691031,88.5768519640379,9.41152761054431
"('Lasso_Regression', 'Support_Vector_Regressor', 'LightGBM', 'MLP_Regressor')",0.9780496081290567,5.923495012493304,88.5872044368796,9.412077583449873
"('Linear_Regression', 'Ridge_Regression', 'Support_Vector_Regressor', 'KNN_Regressor', 'LightGBM', 'MLP_Regressor')",0.9780480200038185,5.92853596965712,88.59361377918115,9.412418062282462
"('Linear_Regression', 'Ridge_Regression', 'Support_Vector_Regressor', 'LightGBM', 'MLP_Regressor')",0.9780446555834665,5.929574033835734,88.60719187816376,9.413139321085382
"('Ridge_Regression', 'Support_Vector_Regressor', 'KNN_Regressor', 'LightGBM', 'MLP_Regressor')",0.9780406285384847,5.921546641016995,88.62344419198017,9.414002559590696
"('Linear_Regression', 'Support_Vector_Regressor', 'KNN_Regressor', 'LightGBM', 'MLP_Regressor')",0.9780395324958908,5.9210730386318735,88.62786759133955,9.414237493888688
"('Ridge_Regression', 'Support_Vector_Regressor', 'LightGBM', 'MLP_Regressor')",0.9780375287349635,5.922793279963677,88.63595435261264,9.41466698044135
"('Lasso_Regression', 'KNN_Regressor', 'LightGBM', 'MLP_Regressor')",0.9780374858454005,5.919762681734812,88.63612744594526,9.41467617318542
"('Lasso_Regression', 'LightGBM', 'MLP_Regressor')",0.9780373291965342,5.92018101512955,88.63675964810517,9.414709748478982
"('Linear_Regression', 'Support_Vector_Regressor', 'LightGBM', 'MLP_Regressor')",0.9780364097999706,5.922332382293866,88.6404701409206,9.414906804685886
"('Linear_Regression', 'Ridge_Regression', 'KNN_Regressor', 'LightGBM', 'MLP_Regressor')",0.9780344957664058,5.926378381763018,88.64819478126894,9.415317030311243
"('Linear_Regression', 'Ridge_Regression', 'LightGBM', 'MLP_Regressor')",0.9780340211923549,5.926934234771477,88.65011006317854,9.415418740724098
"('Ridge_Regression', 'KNN_Regressor', 'LightGBM', 'MLP_Regressor')",0.9780272249320668,5.919071807156283,88.67753835252695,9.416875190450755
"('Ridge_Regression', 'LightGBM', 'MLP_Regressor')",0.9780268443856763,5.919679415195923,88.6790741584066,9.416956735506785
"('Linear_Regression', 'KNN_Regressor', 'LightGBM', 'MLP_Regressor')",0.9780262824557391,5.918682319794655,88.6813419904582,9.417077146888953
"('Linear_Regression', 'LightGBM', 'MLP_Regressor')",0.9780258837800613,5.919300721007925,88.68295096236096,9.417162574914004
"('Support_Vector_Regressor', 'KNN_Regressor', 'LightGBM', 'MLP_Regressor')",0.978013760895859,5.924050387189274,88.73187639510508,9.419759890522958
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'Support_Vector_Regressor', 'KNN_Regressor', 'LightGBM')",0.9780131891945645,5.927988613884508,88.73418366231692,9.419882359261019
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'KNN_Regressor', 'LightGBM')",0.9780124019597716,5.928401080100712,88.7373607777849,9.420050996559674
"('Linear_Regression', 'Lasso_Regression', 'Support_Vector_Regressor', 'KNN_Regressor', 'LightGBM')",0.978010966571875,5.924536885441364,88.74315370402454,9.420358470038417
